,ibns_20u,vgs_m1,name,type,time,OK
0,20.5151,0.7579687,tran_LayGtKfsTlVt,Lay,Thu Jan 15 19:17:42 2026,True
1,20.706390000000003,0.685388,tran_LayGtKsfTlVt,Lay,Thu Jan 15 19:17:42 2026,True
2,20.684630000000002,0.6953347,tran_LayGtKffTlVt,Lay,Thu Jan 15 19:17:41 2026,True
3,20.53708,0.7480513,tran_LayGtKssTlVt,Lay,Thu Jan 15 19:17:41 2026,True
4,20.57181,0.6838284,tran_LayGtKfsThVt,Lay,Thu Jan 15 19:17:40 2026,True
5,20.758129999999998,0.6037314,tran_LayGtKsfThVt,Lay,Thu Jan 15 19:17:40 2026,True
6,20.73943,0.61373,tran_LayGtKffThVt,Lay,Thu Jan 15 19:17:40 2026,True
7,20.59169,0.6738161,tran_LayGtKssThVt,Lay,Thu Jan 15 19:17:39 2026,True
