,ibns_20u,vgs_m1,name,type,time,OK
0,20.46889,0.7579692,tran_SchGtKfsTlVt,Sch,Fri Jan  9 20:45:57 2026,True
1,20.6813,0.6853885,tran_SchGtKsfTlVt,Sch,Fri Jan  9 20:45:57 2026,True
2,20.656840000000003,0.6953352,tran_SchGtKffTlVt,Sch,Fri Jan  9 20:45:56 2026,True
3,20.494300000000003,0.7480518,tran_SchGtKssTlVt,Sch,Fri Jan  9 20:45:56 2026,True
4,20.5186,0.6838291,tran_SchGtKfsThVt,Sch,Fri Jan  9 20:45:56 2026,True
5,20.727809999999998,0.6037322,tran_SchGtKsfThVt,Sch,Fri Jan  9 20:45:55 2026,True
6,20.7062,0.6137307,tran_SchGtKffThVt,Sch,Fri Jan  9 20:45:55 2026,True
7,20.54219,0.6738169,tran_SchGtKssThVt,Sch,Fri Jan  9 20:45:54 2026,True
